final_url,final_url_domain,final_url_website,target_url_agency_owner,target_url_bureau_owner,dap_detected_final_url
https://wta5.hs.nfc.usda.gov/,usda.gov,wta5.hs.nfc.usda.gov,U.S. Department of Agriculture,USDA,FALSE
https://wta6.hs.nfc.usda.gov/,usda.gov,wta6.hs.nfc.usda.gov,U.S. Department of Agriculture,USDA,FALSE
https://wtausda.nfc.usda.gov/,usda.gov,wtausda.nfc.usda.gov,U.S. Department of Agriculture,USDA,FALSE
https://wtracker.ors.od.nih.gov/,nih.gov,wtracker.ors.od.nih.gov,Department of Health and Human Services,National Institutes of Health,TRUE
https://wtt-lite.nist.gov/wtt-lite/,nist.gov,wtt-lite.nist.gov,Department of Commerce,National Institute of Standards and Technology (NIST),FALSE
https://wtt-pro.nist.gov/wtt-pro/,nist.gov,wtt-pro.nist.gov,Department of Commerce,National Institute of Standards and Technology (NIST),FALSE
https://wvs.earthdata.nasa.gov/,nasa.gov,wvs.earthdata.nasa.gov,National Aeronautics and Space Administration,NASA Office of the Chief Information Officer,TRUE
https://wvwg.cap.gov/,cap.gov,wvwg.cap.gov,Department of Defense,"CIVIL AIR PATROL, USAF AUX.",FALSE
https://wvwv.ecfr.gov/,ecfr.gov,wvwv.ecfr.gov,Government Publishing Office,US Government Publishing Office,TRUE
https://ww.ecfr.gov/,ecfr.gov,ww.ecfr.gov,Government Publishing Office,US Government Publishing Office,TRUE
https://ww.iaf.gov/,iaf.gov,ww.iaf.gov,Inter-American Foundation,Inter-American Foundation,FALSE
https://ww3.fdic.gov/,fdic.gov,ww3.fdic.gov,Federal Deposit Insurance Corporation,Federal Deposit Insurance Corporation,FALSE
https://wwao.jpl.nasa.gov/,nasa.gov,wwao.jpl.nasa.gov,National Aeronautics and Space Administration,NASA Office of the Chief Information Officer,TRUE
https://wwvv.ecfr.gov/,ecfr.gov,wwvv.ecfr.gov,Government Publishing Office,US Government Publishing Office,TRUE
https://www-01.eftps.gov/eftps/,eftps.gov,www-01.eftps.gov,Department of the Treasury,Department of the Treasury - IRS,FALSE
https://www-03.eftps.gov/,eftps.gov,www-03.eftps.gov,Department of the Treasury,Department of the Treasury - IRS,FALSE
https://www-air.larc.nasa.gov/,nasa.gov,www-air.larc.nasa.gov,National Aeronautics and Space Administration,NASA Office of the Chief Information Officer,TRUE
https://www-angler.larc.nasa.gov/,nasa.gov,www-angler.larc.nasa.gov,National Aeronautics and Space Administration,NASA Office of the Chief Information Officer,FALSE
https://www-avi-lb-pz.sewp.nasa.gov/,nasa.gov,www-avi-lb-pz.sewp.nasa.gov,National Aeronautics and Space Administration,NASA Office of the Chief Information Officer,TRUE
https://www-bdnew.fnal.gov/,fnal.gov,www-bdnew.fnal.gov,Department of Energy,Fermi National Accelerator Laboratory,FALSE
https://www-beta.itis.gov/,itis.gov,www-beta.itis.gov,Smithsonian Institution,Smithsonian Institution,FALSE
https://www-calipso.larc.nasa.gov/,nasa.gov,www-calipso.larc.nasa.gov,National Aeronautics and Space Administration,NASA Office of the Chief Information Officer,FALSE
https://www-ccd.lbl.gov/,lbl.gov,www-ccd.lbl.gov,Department of Energy,Lawrence Berkeley National Laboratory,FALSE
https://www-ccrnp.ncifcrf.gov/,ncifcrf.gov,www-ccrnp.ncifcrf.gov,Department of Health and Human Services,"Enterprise Information Technology, NIH",TRUE
https://www-cdf.lbl.gov/,lbl.gov,www-cdf.lbl.gov,Department of Energy,Lawrence Berkeley National Laboratory,FALSE
https://www-curator.jsc.nasa.gov/,nasa.gov,www-curator.jsc.nasa.gov,National Aeronautics and Space Administration,NASA Office of the Chief Information Officer,TRUE
https://www-eng.lbl.gov/,lbl.gov,www-eng.lbl.gov,Department of Energy,Lawrence Berkeley National Laboratory,FALSE
https://www-esv.nhtsa.dot.gov/,dot.gov,www-esv.nhtsa.dot.gov,Department of Transportation,United States Department of Transportation,FALSE
https://www-fars.nhtsa.dot.gov/Main/index.aspx,dot.gov,www-fars.nhtsa.dot.gov,Department of Transportation,United States Department of Transportation,FALSE
https://www-fd.bea.gov/,bea.gov,www-fd.bea.gov,Department of Commerce,Bureau of Economic Analysis,TRUE
https://www-green.lanl.gov/,lanl.gov,www-green.lanl.gov,Department of Energy,Los Alamos National Laboratory,FALSE
https://www-gte.larc.nasa.gov/,nasa.gov,www-gte.larc.nasa.gov,National Aeronautics and Space Administration,NASA Office of the Chief Information Officer,FALSE
https://www-ibt.lbl.gov/,lbl.gov,www-ibt.lbl.gov,Department of Energy,Lawrence Berkeley National Laboratory,FALSE
https://www-int-ac.cancer.gov/,cancer.gov,www-int-ac.cancer.gov,Department of Health and Human Services,National Cancer Institute,TRUE
https://www-lecb.ncifcrf.gov/,ncifcrf.gov,www-lecb.ncifcrf.gov,Department of Health and Human Services,"Enterprise Information Technology, NIH",TRUE
https://www-live.goesr.woc.noaa.gov/,noaa.gov,www-live.goesr.woc.noaa.gov,Department of Commerce,National Oceanic and Atmospheric Administration,TRUE
https://www-lmmb.ncifcrf.gov/,ncifcrf.gov,www-lmmb.ncifcrf.gov,Department of Health and Human Services,"Enterprise Information Technology, NIH",TRUE
https://www-mipl.jpl.nasa.gov/mipex.html,nasa.gov,www-mipl.jpl.nasa.gov,National Aeronautics and Space Administration,NASA Office of the Chief Information Officer,FALSE
https://www-mnd.qa.uscourts.gov/,uscourts.gov,www-mnd.qa.uscourts.gov,U.S. Courts,U.S. Courts,TRUE
https://www-mslmb.niddk.nih.gov/,nih.gov,www-mslmb.niddk.nih.gov,Department of Health and Human Services,National Institutes of Health,TRUE
https://www-nlpir.nist.gov/,nist.gov,www-nlpir.nist.gov,Department of Commerce,National Institute of Standards and Technology (NIST),FALSE
https://www-nsd.lbl.gov/,lbl.gov,www-nsd.lbl.gov,Department of Energy,Lawrence Berkeley National Laboratory,FALSE
https://www-origin.usaid.gov/,usaid.gov,www-origin.usaid.gov,U.S. Agency for International Development,M/CIO,TRUE
https://www-pm.larc.nasa.gov/,nasa.gov,www-pm.larc.nasa.gov,National Aeronautics and Space Administration,NASA Office of the Chief Information Officer,FALSE
https://www-preview.goesr.woc.noaa.gov/,noaa.gov,www-preview.goesr.woc.noaa.gov,Department of Commerce,National Oceanic and Atmospheric Administration,TRUE
https://www-prod-01.oceanexplorer.woc.noaa.gov/,noaa.gov,www-prod-01.oceanexplorer.woc.noaa.gov,Department of Commerce,National Oceanic and Atmospheric Administration,TRUE
https://www-prod-02.oceanexplorer.woc.noaa.gov/,noaa.gov,www-prod-02.oceanexplorer.woc.noaa.gov,Department of Commerce,National Oceanic and Atmospheric Administration,TRUE
https://www-prod-acsf.cancer.gov/,cancer.gov,www-prod-acsf.cancer.gov,Department of Health and Human Services,National Cancer Institute,TRUE
https://www-prod.goesr.woc.noaa.gov/,noaa.gov,www-prod.goesr.woc.noaa.gov,Department of Commerce,National Oceanic and Atmospheric Administration,TRUE
https://www-qa.visac.ornl.gov/,ornl.gov,www-qa.visac.ornl.gov,Department of Energy,Oak Ridge National Laboratory,FALSE
https://www-robotics.jpl.nasa.gov/,nasa.gov,www-robotics.jpl.nasa.gov,National Aeronautics and Space Administration,NASA Office of the Chief Information Officer,TRUE
https://www-sdss.fnal.gov/,fnal.gov,www-sdss.fnal.gov,Department of Energy,Fermi National Accelerator Laboratory,FALSE
https://www-search-aws.uspto.gov/,uspto.gov,www-search-aws.uspto.gov,Department of Commerce,USPTO,TRUE
https://www-search.uspto.gov/,uspto.gov,www-search.uspto.gov,Department of Commerce,USPTO,TRUE
https://www-star.fnal.gov/,fnal.gov,www-star.fnal.gov,Department of Energy,Fermi National Accelerator Laboratory,FALSE
https://www-stken.fnal.gov/,fnal.gov,www-stken.fnal.gov,Department of Energy,Fermi National Accelerator Laboratory,FALSE
https://www-theory.lbl.gov/wordpress/,lbl.gov,www-theory.lbl.gov,Department of Energy,Lawrence Berkeley National Laboratory,FALSE
https://www-tx.ers.usda.gov/,usda.gov,www-tx.ers.usda.gov,U.S. Department of Agriculture,USDA,TRUE
https://www-web-search-alx.uspto.gov/,uspto.gov,www-web-search-alx.uspto.gov,Department of Commerce,USPTO,TRUE
https://www-web-search-byr.uspto.gov/,uspto.gov,www-web-search-byr.uspto.gov,Department of Commerce,USPTO,TRUE
https://www-x.antd.nist.gov/,nist.gov,www-x.antd.nist.gov,Department of Commerce,National Institute of Standards and Technology (NIST),FALSE
https://www-xdiv.lanl.gov/,lanl.gov,www-xdiv.lanl.gov,Department of Energy,Los Alamos National Laboratory,FALSE
https://www.2020census.gov/,2020census.gov,www.2020census.gov,Department of Commerce,U.S. Census Bureau,FALSE
https://www.400yaahc.gov/,400yaahc.gov,www.400yaahc.gov,General Services Administration,400 Years of African American History Commission,TRUE
https://www.9-11commission.gov/,9-11commission.gov,www.9-11commission.gov,National Archives and Records Administration,National Archives and Records Administration,FALSE
https://www.911.gov/,911.gov,www.911.gov,Department of Transportation,National Highway Traffic Safety Administration,TRUE
https://www.911commission.gov/,911commission.gov,www.911commission.gov,National Archives and Records Administration,National Archives and Records Administration,FALSE
https://www.abandonedmines.gov/,abandonedmines.gov,www.abandonedmines.gov,Department of the Interior,Bureau of Land Management,FALSE
https://www.abilityone.gov/,abilityone.gov,www.abilityone.gov,United States AbilityOne,Committee for Purchase From People Who Are Blind or Severely Disabled,FALSE
https://www.abmc.gov/,abmc.gov,www.abmc.gov,American Battle Monuments Commission,American Battle Monuments Commission,TRUE
https://www.access-board.gov/,access-board.gov,www.access-board.gov,United States Access Board,U.S Access Board,TRUE
https://www.access.fda.gov/itacs/,fda.gov,www.access.fda.gov,Department of Health and Human Services,U. S. Food and Drug Administration,FALSE
https://www.acf.hhs.gov/,hhs.gov,www.acf.hhs.gov,Department of Health and Human Services,Office of the Secretary,TRUE
https://www.achp.gov/,achp.gov,www.achp.gov,Advisory Council on Historic Preservation,ACHP,FALSE
https://www.acq.osd.mil/eie/OE/OE_index.html,osd.mil,www.acq.osd.mil,Department of Defense,Defense Media Activity,FALSE
https://www.acquisition.gov/,acquisition.gov,www.acquisition.gov,General Services Administration,"GSA, IC, Acquisition",TRUE
https://www.acquisitiongateway.gov/,acquisitiongateway.gov,www.acquisitiongateway.gov,General Services Administration,"GSA, FAS, Office of Enterprise Strategy Management",FALSE
https://www.acus.gov/,acus.gov,www.acus.gov,Administrative Conference of the United States,ADMINISTRATIVE CONFERENCE OF THE UNITED STATES,FALSE
https://www.ada.gov/,ada.gov,www.ada.gov,Department of Justice,Civil Rights Division,TRUE
https://www.addictionresearch.nih.gov/,nih.gov,www.addictionresearch.nih.gov,Department of Health and Human Services,National Institutes of Health,TRUE
https://www.adf.gov/,adf.gov,www.adf.gov,United States African Development Foundation,African Development Foundation,FALSE
https://www.adlnet.gov/,adlnet.gov,www.adlnet.gov,Department of Defense,Advanced Distributed Learning Initiative,TRUE
https://www.afadvantage.gov/advantage/ws/main/start_page?store=AIRFORCE,afadvantage.gov,www.afadvantage.gov,General Services Administration,"GSA, FAS, Advantage",TRUE
https://www.aff.gov/,aff.gov,www.aff.gov,U.S. Department of Agriculture,Aviation Management Directorate,TRUE
https://www.affordableconnectivity.gov/,affordableconnectivity.gov,www.affordableconnectivity.gov,Federal Communications Commission,Office of the Managing Director,FALSE
https://www.afrh.gov/,afrh.gov,www.afrh.gov,Armed Forces Retirement Home,Armed Forces Retirement Home,FALSE
https://www.ahrq.gov/,ahrq.gov,www.ahrq.gov,Department of Health and Human Services,Agency for Healthcare Research and Quality,TRUE
https://www.ai.gov/,ai.gov,www.ai.gov,Executive Office of the President,Executive Office of the President,TRUE
https://www.airnow.gov/,airnow.gov,www.airnow.gov,Environmental Protection Agency,Environmental Protection Agency,TRUE
https://www.airporttech.tc.faa.gov/,faa.gov,www.airporttech.tc.faa.gov,Department of Transportation,Federal Aviation Administration,FALSE
https://www.alcf.anl.gov/,anl.gov,www.alcf.anl.gov,Department of Energy,Argonne National Laboratory,FALSE
https://www.alzheimers.gov/,alzheimers.gov,www.alzheimers.gov,Department of Health and Human Services,"National Institutes on Aging, NIH",TRUE
https://www.america250.org/,america250.org,www.america250.org,U.S. Semiquincentennial Commission,United States Semiquincentennial Commission,FALSE
https://www.americaslibrary.gov/,americaslibrary.gov,www.americaslibrary.gov,Library of Congress,Library of Congress,FALSE
https://www.americathebeautifulquarters.gov/,americathebeautifulquarters.gov,www.americathebeautifulquarters.gov,Department of the Treasury,Department of the Treasury - Mint,TRUE
https://www.americorps.gov/,americorps.gov,www.americorps.gov,Corporation for National & Community Service,AmeriCorps,TRUE
https://www.americorpsoig.gov/,americorpsoig.gov,www.americorpsoig.gov,Corporation for National & Community Service,AmeriCorps Office of Inspector General,FALSE
https://www.ameslab.gov/,ameslab.gov,www.ameslab.gov,Department of Energy,Ames Laboratory,FALSE
https://www.ams.usda.gov/,usda.gov,www.ams.usda.gov,U.S. Department of Agriculture,USDA,TRUE
https://www.anchorit.gov/,anchorit.gov,www.anchorit.gov,Consumer Product Safety Commission,Consumer Product Safety Commission,FALSE
https://www.anl.gov/,anl.gov,www.anl.gov,Department of Energy,Argonne National Laboratory,FALSE
https://www.annualmeritreview.energy.gov/,energy.gov,www.annualmeritreview.energy.gov,Department of Energy,"US Department of Energy, Office of the CIO",FALSE
https://www.aoc.gov/,aoc.gov,www.aoc.gov,Architect of the Capitol,The Architect of the Capitol,FALSE
https://www.aphis.usda.gov/aphis/ourfocus/animalhealth/animal-disease-information/avian/!ut/p/z1/04_iUlDgAgL9CCADyIQSuGj9qLzEssz0xJLM_LzEHP0I_cgos3hPIyNnQ0MTQx93L0sLg0BnYwPToAB342BDc30v_Sj8CsKd9COLzDKNvBz1C7KjHAHELDKE/,usda.gov,www.aphis.usda.gov,U.S. Department of Agriculture,USDA,TRUE
https://www.apprenticeship.gov/,apprenticeship.gov,www.apprenticeship.gov,Department of Labor,Office of The Chief Information Officer (OCIO),TRUE
https://www.aps.anl.gov/Sector-8/8-ID,anl.gov,www.aps.anl.gov,Department of Energy,Argonne National Laboratory,FALSE
https://www.arc.gov/,arc.gov,www.arc.gov,Appalachian Regional Commission,ARC,FALSE
https://www.archives.gov/,archives.gov,www.archives.gov,National Archives and Records Administration,National Archives and Records Administration,TRUE
https://www.arctic.gov/,arctic.gov,www.arctic.gov,National Science Foundation,U.S. Arctic Research Commission,FALSE
https://www.arl.noaa.gov/,noaa.gov,www.arl.noaa.gov,Department of Commerce,National Oceanic and Atmospheric Administration,FALSE
https://www.arm.gov/,arm.gov,www.arm.gov,Department of Energy,Battelle Pacific Northwest National Laboratory,FALSE
https://www.ars-grin.gov/,ars-grin.gov,www.ars-grin.gov,U.S. Department of Agriculture,Agricultural Research Service,FALSE
https://www.ars.usda.gov/,usda.gov,www.ars.usda.gov,U.S. Department of Agriculture,USDA,TRUE
https://www.arts.gov/,arts.gov,www.arts.gov,National Endowment for the Arts,Office of Information and Technology Management,TRUE
https://www.asap.gov/ASAPpublic/login.fcc?SMQUERYDATA=-SM-NMiKCScsHH5R%2br1tDe8Jxro4SJLNf84rfa%2bBvylPb8VvqkUqY2QUU7uW1I8lSaPcGALaWeyE0zcNTcSuEMviNHfIxB3Ru2W%2fsmkpybYTlpAmyJwoJy6MjwOaWGPvwzKvAxEO%2b0mzGfoMoPpUzyFSmi2OMHnJQu8bvmvwccNDlxCp2oCJy4xJ2SaFmzvVS2mCqX9lF%2fTTn0sQvzS0jO1OIEJQU6WtQ78Xd6Enhwn9XeWY8PwVCE43P9ft3i%2f28%2fT5eWa82Rv0RudhuQUxAkYkOhUOwNJGAKI98F3UhWFlVtsvpymSP2oI5eruoDfIprcBeMLY5M7mxe%2b6r26CsZ8eZ0Aj0%2bXG9q2xhsI7fTc5T7Zib9Txs4O1z51IcBfA%2fNad,asap.gov,www.asap.gov,Department of the Treasury,Department of the Treasury - FMS,FALSE
https://www.asc.gov/?state_id=48&state=NH,asc.gov,www.asc.gov,Appraisal Subcommittee,Appraisal Subcommittee,TRUE
https://www.asianpacificheritage.gov/,asianpacificheritage.gov,www.asianpacificheritage.gov,Library of Congress,Library of Congress,FALSE
https://www.aspr.gov/,aspr.gov,www.aspr.gov,Department of Health and Human Services,Administration for Strategic Preparedness and Response,FALSE
https://www.atf.gov/,atf.gov,www.atf.gov,Department of Justice,"Bureau of Alcohol, Tobacco, Firearms, and Explosives",TRUE
https://www.atfonline.gov/,atfonline.gov,www.atfonline.gov,Department of Justice,"Bureau of Alcohol, Tobacco, Firearms and Explosives",FALSE
https://www.atsdr.cdc.gov/placeandhealth/index.html,cdc.gov,www.atsdr.cdc.gov,Department of Health and Human Services,Centers For Disease Control and Prevention,FALSE
https://www.aviationweather.gov/,aviationweather.gov,www.aviationweather.gov,Department of Commerce,National Weather Service,TRUE
https://www.ayudaconmibanco.gov/,ayudaconmibanco.gov,www.ayudaconmibanco.gov,Department of the Treasury,Comptroller of the Currency,TRUE
